Content Path,Filename,develop Link,main Link,Production Link,title,last_modified_at,to-do List,articleIndex,description,azure_dir,Obsolete Front Matter,contributors,contributor.role,contributor.name,contributor.headshot,contributor.caption,contributor.bio,categories,header_image,header_image.filename,header_image.alt_text,tags,byline,byline2,subtitle,no_leaf_bug,index,date,draft
past-issues/volume-vii-issue-1,carr,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/carr ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/carr ,https://rootstalk.grinnell.edu/past-issues/volume-vii-issue-1/carr ,"To Understand the Prairie's Beauty, 'Deconstruct to Reconstruct'",2023-09-19 15:10:34,,14,,rootstalk-2020-fall,[],1,author,Sofia Carr,grinnell_29644_OBJ.jpg,,***Sofia Carr ‘22*** is a third-year sociology major at Grinnell College. Her studies revolve around economic and social inequali...,2D Art,True,grinnell_29672_OBJ.jpg,,,,,,,,,False
past-issues/volume-vii-issue-1,devany,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/devany ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/devany ,https://rootstalk.grinnell.edu/past-issues/volume-vii-issue-1/devany ,Telehealth on the Prairie,2023-09-19 15:10:34,,35,,rootstalk-2020-fall,[],1,author,Mary DeVany,grinnell_29652_OBJ.jpg,,"Mary DeVany is the Associate Director for the [Great Plains Telehealth Resource and Assistance Center,](https://www.gptrac.org/) ...",Interview,True,grinnell_29706_OBJ.jpg,,,,,,,,,False
past-issues/volume-vii-issue-1,ohlenbusch,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/ohlenbusch ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/ohlenbusch ,https://rootstalk.grinnell.edu/past-issues/volume-vii-issue-1/ohlenbusch ,Freedom and Equality': Missouri's East Wind Community,2023-09-19 15:10:34,,42,,rootstalk-2020-fall,[],1,author,Agnes Ohlenbusch,grinnell_29596_OBJ.jpg,,"***Agnès Ohlenbusch*** grew up in France and has lived most of her life in the Alsace-Lorraine region, but she also enjoys U.S. c...",Memoir,True,grinnell_29680_OBJ.jpg,,,,,,,,,False
past-issues/volume-vii-issue-1,commers,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/commers ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/commers ,https://rootstalk.grinnell.edu/past-issues/volume-vii-issue-1/commers ,Visualizing Loss: Fabric Art and Photography,2023-09-19 15:10:34,,17,,rootstalk-2020-fall,[],1,author,Winnie Commers,grinnell_29648_OBJ.jpg,,Winnie Commers is a third-year student at Grinnell College majoring in biology. She learned to sew as a young child and enjoys se...,2D Art,True,grinnell_29673_OBJ.jpg,,"fabric art, photography",,,,,,,False
past-issues/volume-vii-issue-1,meulemans,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/meulemans ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/meulemans ,https://rootstalk.grinnell.edu/past-issues/volume-vii-issue-1/meulemans ,Memory in a Mustard Grain: Three Indigenous Women,2023-09-19 15:10:34,,27,,rootstalk-2020-fall,[],1,author,Ingrid Meulemans,grinnell_29588_OBJ.jpg,,Ingrid Meulemans is a third-year English major with a concentration in environmental studies. Ever since she was given the [Littl...,Essay,True,grinnell_29675_OBJ.png,,"profile,2D art,poetry",,,,,,,False
past-issues/volume-vii-issue-1,kreutzian,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/kreutzian ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/kreutzian ,https://rootstalk.grinnell.edu/past-issues/volume-vii-issue-1/kreutzian ,Exploring Minnesota Foodways Through Four Recipes,2023-09-19 15:29:11,,69,,rootstalk-2020-fall,[],1,author,Nicki Kreutzian,grinnell_29578_OBJ.jpg,,"***Nicki Kreutzian ‘23*** is a second year student at Grinnell College, studying Political Science and German. She grew up in Oma...",Unassigned,True,grinnell_29681_OBJ.jpg,,,,,,,,,False
past-issues/volume-vii-issue-1,_index,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/ ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-1/ ,https://rootstalk.grinnell.edu/past-issues/volume-vii-issue-1/ ,"Volume VII, Issue 1",2023-05-11 16:23:57,,0,Fall 2020,rootstalk-2020-fall,"['issueIndex', 'pid', 'sidebar', 'issue']",,,,,,,,,,,,,,,,,,
past-issues/volume-v-issue-2,sarnat,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/sarnat ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/sarnat ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/sarnat ,Prayerful Prairies,2023-09-19 15:10:32,,82,,rootstalk-2019-spring,[],1,author,Gerard Sarnat,Sarnat_headshot.jpg,Photo courtesy of Gerard Sarnat,Gerard Sarnat is a physician who’s built and staffed homeless and prison clinics as well as a Stanford professor and healthcare C...,Poetry,True,sarnat-header.jpg,,,,,,,sarnat,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,clarke-curtis,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/clarke-curtis ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/clarke-curtis ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/clarke-curtis ,"Prairie Wildflowers: Two Artists, Two Mediums, One Beauty",2023-09-19 15:10:31,,49,,rootstalk-2019-spring,[],2,author,Andy Hayes,Andrew_C_Hayes_DSC_4515.jpg,Photo courtesy of Andy Hayes,"Andy Hayes is the sixth of Lydia Curtis' 14 grandchildren. He was raised in Des Moines, graduating with a Bachelor of Medical Sci...",2D Art,True,clarke-curtis-header.jpg,,prairie flora,,,,,clarke-curtis,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,jain,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/jain ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/jain ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/jain ,Tortilla Pooris* (and Other Kitchen Experiments),2023-09-19 15:10:32,,86,,rootstalk-2019-spring,[],1,author and interviewer,Anjali B. Jain,Jain_headshot.jpg,Photo by Claire Ledwith,"Anjali Jain is an artist, technician, dancer, amateur cook, reader, ethnographer, dobro player, and day-dreamer from Saratoga, Ca...",Interview,True,jain-header.jpg,,"food,international",,,,,jain,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,mcbee,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/mcbee ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/mcbee ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/mcbee ,Ode to Liberty #6,2023-09-19 15:10:32,,68,,rootstalk-2019-spring,[],1,author,Mary Richardson McBee,McBee_headshot.jpg,Photo courtesy of Mary Richardson McBee,Mary Richardson McBee was born and raised on a small family farm in northern Iowa. Amongst various life journeys during adult yea...,Memoir,True,mcbee-header.jpg,,,,,,,mcbee,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,brown,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/brown ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/brown ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/brown ,"My Integrated Life, Part II",2023-09-19 15:10:31,,90,,rootstalk-2019-spring,[],1,author,Dartanyan Brown,Dartanyan_headshot.jpg,"Photo by Dan Welk for Click Photography. Except where noted, all other images courtesy of Dartanyan Brown","Dartanyan Brown  is an Iowa musician, journalist and educator with a 40-year career in the arts. He is an inductee into the Iowa ...",Memoir,True,brown-header.jpg,,"music,technology,african american",,,,,brown,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,hanson,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/hanson ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/hanson ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/hanson ,Seth Hanson’s “Not Too Deep”—Seeking the Sound of Rural Iowa,2023-09-19 15:10:32,,72,,rootstalk-2019-spring,[],2,interviewer,Ethan Evans,27947146_1982819651758507_1571971699_o.jpg,Photograph by Paul Chan,Ethan Evans is a third-year student at Grinnell College and prior contributer to Rootstalk. Their writing and art have appeared e...,Interview,True,hanson-header.jpg,,,,,Interview by Ethan Evans,,hanson,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,neems,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/neems ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/neems ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/neems ,Two Poems,2023-09-19 15:10:32,,36,,rootstalk-2019-spring,[],1,author,Niki Neems,NikiHeadshotCropped.jpg,Photo courtesy of Niki Neems,"Niki Neems received an M.F.A. in poetry from Vermont College. She lives in Iowa City, Iowa, where she owns the stationery shop, r...",Poetry,True,neems-header.jpg,,,,,,,neems,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,brew,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/brew ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/brew ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/brew ,Finding the Midwest: A Journey in Six Parts,2023-09-19 15:10:31,,32,,rootstalk-2019-spring,[],1,author,Greg Brew,Greg_Brew_Portrait0124.jpg,Photo courtesy of Greg Brew,Greg Brew is Vice President of Industrial Design and User Interface/User Experience for Polaris Industries of Minnesota. A car in...,Memoir,True,brew-header.jpg,,,,,,,brew,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,publisher,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/publisher ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/publisher ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/publisher ,Publisher’s Note: What Makes A Hero? Remembering Bill Stowe (1959-2019),2023-09-19 15:10:32,,1,,rootstalk-2019-spring,[],1,author,Jon Andelson,Andelson_headshot3.jpg,Photo courtesy of Jon Andelson,,Publisher's Note,True,publisher-header.jpg,,"water,polution",,,,,publisher,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,editor,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/editor ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/editor ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/editor ,Associate Editors,2023-09-19 15:10:32,,2,,rootstalk-2019-spring,[],,,,,,,Editor's Note,True,editor-header.png,,,by Rootstalk,,,True,editor,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,lewis-beck,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/lewis-beck ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/lewis-beck ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/lewis-beck ,Two Poems,2023-09-19 15:10:32,,70,,rootstalk-2019-spring,[],1,author,Mike Lewis-Beck,Lewis-Beck-07-04-3775-TJ-09.jpg,Photo courtesy of Mike Lewis-Beck,"Mike Lewis-Beck writes and works in Iowa City. He has pieces in Alexandria Quarterly, Apalachee Review, Cortland Review, Chariton...",Poetry,True,lewis-beck-header.jpg,,,,,,,lewis-beck,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,boyce,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/boyce ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/boyce ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/boyce ," 'Sunflower, Sunflower'—A Neurodiverse Landscape",2023-09-19 15:10:31,,45,,rootstalk-2019-spring,[],2,interviewee,Bryan Boyce,Boyce_headshot2.jpg,Photo courtesy of Bryan Boyce,"Bryan Boyce grew up in Waseca, Minnesota, and graduated from Grinnell College before teaching high school English in Lesotho and ...",Interview,True,boyce-header.jpg,,,,,An Interview with Bryan Boyce and the Writers of Cow Tipping Press,,boyce,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,stowe,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/stowe ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/stowe ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/stowe ,Sacrifice State,2023-09-19 15:10:32,,9,,rootstalk-2019-spring,[],1,interviewee,Bill Stowe,1.png,Photo courtesy of the estate of Bill Stowe,"Bill Stowe, the CEO and General Manager of the Des Moines Water Works (DMWW), recently passed away after a brief struggle with pa...",Interview,True,stowe-header.jpg,,"water,polution",,,An Interview with Bill Stowe,,stowe,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,podcast,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/podcast ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/podcast ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/podcast ,Roots Talk! Episode #6,2023-09-19 15:10:32,,77,,rootstalk-2019-spring,[],1,interviewee,Heather Swan,Heather_Swan_headshot.png,Photo courtesy of Heather Swan,,Podcast,True,podcast-header.jpg,,interview,,,A Podcast Interview with Heather Swan,,podcast,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,goodnature,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/goodnature ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/goodnature ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/goodnature ,Thoreau’s Home on the Prairie,2023-09-19 15:10:32,,78,,rootstalk-2019-spring,[],1,author,Paul Goodnature,Goodnature_headshot.jpg,Photo courtesy of Paul Goodnature,"Paul Goodnature was raised on a family farm near Blooming Prairie, MN , and completed his undergraduate and graduate degrees at t...",Essay,True,goodnature-header.jpg,,,,,,,goodnature,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,behar,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/behar ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/behar ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/behar ,Establishing Native Prairie Plantings Without Using Herbicides,2023-09-19 15:10:31,,29,,rootstalk-2019-spring,[],1,author,Harriet Behar,Harriet_Behar_headshot.jpg,Photo courtesy of Harriet Behar,[Harriet Behar](https://www.ams.usda.gov/rules-regulations/organic/nosb/current-members/harriet-behar) has worked extensively in ...,Essay,True,behar-header.jpg,,,,,,,behar,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,white,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/white ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/white ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/white ,Violence Against the Earth Is Violence Against Women,2023-09-19 15:10:32,,15,,rootstalk-2019-spring,[],2,author,Kandi White,White_headshot.jpg,Photo courtesy of Kandi White,"Kandi White ([Mandan, Hidatsa, Arikara](https://www.mhanation.com)) is a leading voice in the fight to bring visibility to the ef...",Memoir,True,white-header.jpg,,"women,violence,native american",,,,,white,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,cohen,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/cohen ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/cohen ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/cohen ,The Greater Prairie Chicken: Photos by Bruce Leventhal,2023-09-19 15:10:31,,23,,rootstalk-2019-spring,[],2,author,Ilana Cohen,,,,Photo Essay,True,cohen-header.jpg,,,,,,,cohen,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,snodgrass,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/snodgrass ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/snodgrass ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/snodgrass ,The Tools of Prairie Reconstruction,2023-09-19 15:10:32,,21,,rootstalk-2019-spring,[],1,author,Rachel Snodgrass,Snodgrass_headshot.jpg,Photo courtesy of Rachel Snodgrass,"Rachel Snodgrass is a second year student at Grinnell College studying biology and environmental studies. She grew up in Clive, I...",Infographic,True,snodgrass-header.jpg,,,,,,,snodgrass,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,brandt,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/brandt ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/brandt ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/brandt ,Literature and Opportunity in the Midwest,2023-09-19 15:10:31,,39,,rootstalk-2019-spring,[],2,interviewee,Deborah Brandt,headshot.jpg,Photo courtesy of Deborah Brandt,"Deborah Brandt is professor emerita of English at the [University of Wisconsin at Madison.](https://www.wisc.edu)  Her book, [Lit...",Interview,True,brandt-header.jpg,,,,,,,brandt,11/05/2022 16:56:07,False
past-issues/volume-v-issue-2,_index,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/ ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/ ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/ ,"Volume V, Issue 2",2023-05-11 16:23:54,,0,Spring 2019,rootstalk-2019-spring,"['issueIndex', 'pid', 'sidebar', 'issue']",,,,,,,,,,,,,,,,,,
past-issues/volume-v-issue-2,moffett,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/moffett ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-2/moffett ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-2/moffett ,Why Drive to Central Nebraska During A Winter Weather Warning?,2023-09-19 15:10:32,,13,,rootstalk-2019-spring,[],1,author,Sandy Moffett,Moffett_headshot.png,Photo courtesy of Sandy Moffett,"Sandy Moffett, Emeritus Professor of Theatre at Grinnell College, joined the faculty in 1971 and continues to teach and direct pl...",Essay,True,moffett-header.jpg,,,,,,,moffett,11/05/2022 16:56:07,False
